City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2315 NEWBURY DR,12080,200,vhi1tcdpvpjq,neusvillan,2023-04-28T19:33:15.000Z,,,,,"146,12","197,26",76379083735669,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",2219 NEWBURY DR,12080,12080,,,,,,,,"146,12","197,26",76379083735600,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3619 DANIEL DR,12080,8000,hrafxbcl4zkr,jeremymiller,2023-01-31T14:31:47.000Z,,,,,"146,12","197,26",76379016626090,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",225 SPRINGPARK DR,12080,15999,j5ukszdhqg1c,willtheboxer,2023-04-15T05:09:10.500Z,,,,,"146,12","197,26",76378899185027,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",106 CIMARRON LN,12080,12080,pqpej11qsnsj,m3tal,2022-10-12T18:10:44.500Z,,,,,"146,12","197,26",76378882407970,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2100 NEWBURY DR,12080,12080,oin5jp4hf2ws,wigglegenie,2022-10-11T03:23:32.000Z,,,,,"146,12","197,26",76378815300006,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1102 BURGESS CT,12080,12080,zzr3lxdibqp5,foxdevco,2022-10-09T13:25:45.000Z,,,,,"146,12","197,26",76378815298411,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1010 CRISTOPHER CT,12080,12080,gh3cydr41tko,christicles,2022-10-09T05:30:52.500Z,,,,,"146,12","197,26",76378714635206,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",119 HIDALGO LN,12080,12080,,,,,,,,"146,12","197,26",76378681081349,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1012 CRISTOPHER CT,12080,12080,axd3ptbg3ccb,vidalrosado,2022-10-12T02:53:54.500Z,,,,,"146,12","197,26",76378664303548,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3605 ALEXANDRIA DR,12080,12080,hqc32qjvyvnw,splintok,2022-10-25T11:29:20.000Z,,,,,"146,12","197,26",76378613972035,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1011 WESTMINISTER CT,12080,12080,y4jtoyoiwbcw,mickisback,2022-10-25T10:41:06.000Z,,,,,"146,12","197,26",76378513308616,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",715 N HUNTERS GLEN CIR,12080,12080,pjnyyabwifgd,caltradingco,2022-10-28T21:53:14.500Z,,,,,"146,12","197,26",76378479754346,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",3607 ZOELLER CT,12080,12080,,,,,,,,"146,12","197,26",76378412646507,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",2116 FOXCROFT LN,12080,12080,,,,,,,,"146,12","197,26",76378295206353,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3611 SUNNYPARK DR,12080,6980,slrhulg1eioi,deadcoins,2023-03-12T14:47:03.000Z,,,,,"146,12","197,26",76378261650892,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""King of the Street"",""yield_boost"":1.3},{""name"":""East"",""yield_boost"":1.35}]",122 WINGREN LN,12080,8850,zgqz2hptf3d5,shibaz,2023-05-04T23:39:34.000Z,,,,,"146,12","197,26",76377926106613,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""King of the Street"",""yield_boost"":1.3},{""name"":""East"",""yield_boost"":1.35}]",124 WINGREN LN,12080,8850,dqctptb2what,wowpop,2023-05-06T23:27:22.500Z,,,,,"146,12","197,26",76377926106607,,
